event_id,batch_id,split,light_kelvin,label_raw,label_canonical,class_label,class_id,analyte,level,source_zip,frames_total,frames_used,frames_skipped,frame_errors,leukocytes_h,leukocytes_s,leukocytes_v,nitrite_h,nitrite_s,nitrite_v,urobilinogen_h,urobilinogen_s,urobilinogen_v,protein_h,protein_s,protein_v,ph_h,ph_s,ph_v,blood_h,blood_s,blood_v,specific_gravity_h,specific_gravity_s,specific_gravity_v,ketone_h,ketone_s,ketone_v,bilirubin_h,bilirubin_s,bilirubin_v,glucose_h,glucose_s,glucose_v
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Protein:>=20.0,Protein:>=20.0,,,Protein,>=20.0,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,151.414619,0.507673,0.711845,160.833015,0.510097,0.717892,169.745827,0.506884,0.723099,176.042625,0.502712,0.731681,76.250626,0.496986,0.718598,24.350624,0.496299,0.702357,347.318623,0.496812,0.672013,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,pH:8.5,pH:8.5,,,pH,8.5,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,151.414619,0.507673,0.711845,160.833015,0.510097,0.717892,169.745827,0.506884,0.723099,176.042625,0.502712,0.731681,76.250626,0.496986,0.718598,24.350624,0.496299,0.702357,347.318623,0.496812,0.672013,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Blood:Non-hemolyzed 10,Blood:Non-hemolyzed 10,,,Blood,Non-hemolyzed 10,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,151.414619,0.507673,0.711845,160.833015,0.510097,0.717892,169.745827,0.506884,0.723099,176.042625,0.502712,0.731681,76.250626,0.496986,0.718598,24.350624,0.496299,0.702357,347.318623,0.496812,0.672013,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Specific Gravity:1.005,Specific Gravity:1.005,,,Specific Gravity,1.005,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,151.414619,0.507673,0.711845,160.833015,0.510097,0.717892,169.745827,0.506884,0.723099,176.042625,0.502712,0.731681,76.250626,0.496986,0.718598,24.350624,0.496299,0.702357,347.318623,0.496812,0.672013,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Ketone:Small 1.5,Ketone:Small 1.5,,,Ketone,Small 1.5,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,151.414619,0.507673,0.711845,160.833015,0.510097,0.717892,169.745827,0.506884,0.723099,176.042625,0.502712,0.731681,76.250626,0.496986,0.718598,24.350624,0.496299,0.702357,347.318623,0.496812,0.672013,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Bilirubin:Large 100,Bilirubin:Large 100,,,Bilirubin,Large 100,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,151.414619,0.507673,0.711845,160.833015,0.510097,0.717892,169.745827,0.506884,0.723099,176.042625,0.502712,0.731681,76.250626,0.496986,0.718598,24.350624,0.496299,0.702357,347.318623,0.496812,0.672013,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Glucose:30 ++,Glucose:30 ++,,,Glucose,30 ++,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,151.414619,0.507673,0.711845,160.833015,0.510097,0.717892,169.745827,0.506884,0.723099,176.042625,0.502712,0.731681,76.250626,0.496986,0.718598,24.350624,0.496299,0.702357,347.318623,0.496812,0.672013,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505,312.326622,0.494180,0.007505
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Leukocytes:Trace 15,Leukocytes:Trace 15,,,Leukocytes,Trace 15,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Nitrite:Neg,Nitrite:Neg,,,Nitrite,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Urobilinogen:3.2,Urobilinogen:3.2,,,Urobilinogen,3.2,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Protein:Neg,Protein:Neg,,,Protein,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,pH:5.0,pH:5.0,,,pH,5.0,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Blood:Neg,Blood:Neg,,,Blood,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Specific Gravity:1.025,Specific Gravity:1.025,,,Specific Gravity,1.025,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Ketone:Neg,Ketone:Neg,,,Ketone,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Bilirubin:Neg,Bilirubin:Neg,,,Bilirubin,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Glucose:Neg,Glucose:Neg,,,Glucose,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,125.897258,0.198608,0.548266,121.016459,0.193712,0.535150,27.178050,0.318934,0.531314,340.663653,0.459902,0.535061,334.945254,0.499419,0.535023,346.766852,0.229504,0.533725,323.997252,0.906424,0.507301,323.991652,0.919490,0.448349,321.124453,0.909582,0.351361,41.530856,0.364424,0.474451
BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433,BATCH 2 WARM,train,2700,Leukocytes:Small 70,Leukocytes:Small 70,,,Leukocytes,Small 70,BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433_SEMIQUANT_FROM_BINARY.zip,21,20,1,frame_5: Macro-Marker with 4-corner contour was not detected.,183.658090,0.501953,0.765642,258.222085,0.501575,0.768629,325.151681,0.502265,0.781485,244.543679,0.501397,0.784740,310.651681,0.504842,0.787041,346.079690,0.507059,0.785090,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843
BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433,BATCH 2 WARM,train,2700,Nitrite:Positive,Nitrite:Positive,,,Nitrite,Positive,BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433_SEMIQUANT_FROM_BINARY.zip,21,20,1,frame_5: Macro-Marker with 4-corner contour was not detected.,183.658090,0.501953,0.765642,258.222085,0.501575,0.768629,325.151681,0.502265,0.781485,244.543679,0.501397,0.784740,310.651681,0.504842,0.787041,346.079690,0.507059,0.785090,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843
BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433,BATCH 2 WARM,train,2700,Urobilinogen:16,Urobilinogen:16,,,Urobilinogen,16,BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433_SEMIQUANT_FROM_BINARY.zip,21,20,1,frame_5: Macro-Marker with 4-corner contour was not detected.,183.658090,0.501953,0.765642,258.222085,0.501575,0.768629,325.151681,0.502265,0.781485,244.543679,0.501397,0.784740,310.651681,0.504842,0.787041,346.079690,0.507059,0.785090,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843
BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433,BATCH 2 WARM,train,2700,Protein:>=20.0,Protein:>=20.0,,,Protein,>=20.0,BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433_SEMIQUANT_FROM_BINARY.zip,21,20,1,frame_5: Macro-Marker with 4-corner contour was not detected.,183.658090,0.501953,0.765642,258.222085,0.501575,0.768629,325.151681,0.502265,0.781485,244.543679,0.501397,0.784740,310.651681,0.504842,0.787041,346.079690,0.507059,0.785090,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843,61.531686,0.495228,0.081843
